u,v,length
42434201,42434197,162.533
42434201,42442851,73.13199999999999
42434205,42434201,228.171
42434205,4012724171,77.642
42434215,42434148,77.80199999999999
42434215,42444829,73.682
42434215,42434205,214.28199999999998
42434226,42444832,73.713
42434226,2324482224,77.619
42434226,42434215,223.71500000000003
42434233,42455181,77.959
42434233,42444833,73.452
42434233,42434226,227.31599999999997
42434237,42455412,77.685
42434237,42444835,73.40599999999999
42434237,42434233,229.148
42434246,2141026518,15.521
42434246,42434249,266.468
42434246,42439910,85.80700000000002
42434249,42434251,96.282
42434249,42434246,266.468
42434249,42435869,84.897
42434249,42435865,85.884
42434251,42440056,84.884
42434251,42434255,89.608
42434251,42434249,96.282
42434255,42432963,87.98700000000001
42434255,42439613,248.462
42434255,42434251,89.608
42434259,42434262,132.231
42434259,42432963,140.788
42434259,42448655,84.705
42434259,42444854,86.336
42434262,561035361,266.24899999999997
42434262,42434259,132.231
42434262,42442625,84.501
42434262,42442621,87.16
42434264,42428931,135.977
42434264,42441953,86.505
42434264,42441955,86.60499999999999
42434268,42428198,61.968
42434268,42443671,78.18599999999999
42434270,42439836,78.721
42434270,42430269,273.78
42434271,42435624,86.002
42434271,42434270,273.801
42434279,42434271,278.999
42434279,42443674,79.681
42434285,42422258,267.179
42434285,42434279,268.785
42434285,42437914,86.097
42434306,42434308,265.123
42434306,42439225,79.078
42434308,42434314,95.53699999999998
42434308,42435880,29.649
42434308,42435876,79.298
42434314,42440065,79.044
42434314,42439228,79.344
42434338,42434340,132.279
42434338,42443582,79.122
42434338,42439210,79.54700000000001
42434340,561035365,266.958
42434340,42442635,78.152
42434340,42439213,79.74499999999999
42434343,42441771,80.40099999999998
42434343,42439216,80.429
42434343,42442058,329.67600000000004
42434352,42431453,87.521
42434352,42440721,107.712
42434352,42440729,153.738
42434354,42431453,80.831
42434354,42434355,74.089
42434354,42449890,154.37499999999997
42434355,42434357,75.038
42434355,42437021,150.463
42434355,42434354,74.089
42434357,42434355,75.038
42434357,42434358,74.13000000000001
42434357,42437283,154.814
42434358,42434357,74.13000000000001
42434358,42434360,74.34
42434358,42456543,149.317
42434360,42437529,70.618
42434360,42434358,74.33999999999999
42434361,42445587,78.756
42434370,42436929,115.71700000000001
42434370,1202018697,106.79199999999999
42434372,42434370,147.377
42434377,596776325,143.03199999999998
42434377,42432376,120.384
42434377,42446152,81.24799999999999
42434382,42458112,81.69699999999999
42434382,42434384,142.65300000000002
42434384,42447187,79.348
42434384,42434385,155.001
42434385,42450066,80.333
42434385,42434386,216.04499999999996
42434386,42443072,79.488
42434386,42434389,228.408
42434389,42426805,171.297
42434389,42456110,81.22500000000001
42434410,42422050,69.291
42434410,42428374,117.877
42434412,42422038,46.473000000000006
42434412,42436192,123.008
42434418,42434420,168.35700000000003
42434418,42429842,45.005
42434420,42422053,48.705
42434427,42437663,124.292
42434427,9971300853,46.229
42434427,42437670,148.05900000000003
42434429,427842070,24.215
42434429,1533280147,78.57699999999998
42434429,427841052,171.61500000000004
42434434,42434439,77.525
42434434,42455751,147.606
42434439,42437368,124.49499999999999
42434439,42437371,148.102
42434465,42437688,96.03399999999999
42434559,42434722,198.40800000000002
42434559,1205714910,497.6
42434722,1209796168,346.3539999999999
42434780,42434722,91.28
42434800,42428220,109.779
42434800,42429874,78.26299999999999
42434807,42434810,273.613
42434807,42439842,77.987
42434810,42435633,76.298
42434821,42430600,274.301
42434821,42438674,76.98100000000001
42434827,42438684,80.47
42434832,42436971,41.624
42434833,42434832,60.004
42434833,42427750,227.398
42434839,42430126,86.51700000000001
42434839,42438779,78.662
42434842,42434839,38.041
42434842,42434855,74.71000000000001
42434845,42445702,75.041
42434845,42434842,19.606
42434855,42445700,50.233
42434855,42430122,52.18299999999999
42434871,42436056,69.589
42434894,42436614,80.025
42434894,596775825,25.307999999999996
42434895,42430479,80.10900000000001
42434895,42434894,143.134
42434898,42434895,154.671
42434898,42436624,78.138
42434904,42425127,79.58
42434905,42434904,154.183
42434905,42436610,79.924
42434910,42434912,229.272
42434910,42436630,80.421
42434912,42430485,80.004
42434935,589927943,53.711999999999996
42434935,2140997997,79.079
42434946,42437644,82.69200000000001
42434946,42430308,309.945
42434948,42434946,153.714
42434948,42445908,79.3
42434951,561042191,18.239
42434951,42458333,78.331
42434954,42445374,85.92
42434954,42434951,147.508
42434959,42434954,153.08399999999997
42434959,42449932,78.384
42434962,42434965,133.793
42434962,42445382,84.388
42434962,42434959,82.09299999999999
42434965,42434962,133.793
42434965,5131026388,84.516
42434969,42434965,63.218
42434969,42454495,76.027
42434974,42455915,78.904
42434974,42434969,165.841
42434989,42434992,141.541
42434989,42439783,14.954999999999998
42434989,42442722,76.742
42434992,42433043,134.092
42434992,42455245,76.429
42434992,42454622,82.89000000000001
42435002,42449801,80.70599999999999
42435197,765367023,38.841
42435197,42432218,303.009
42435198,42442717,73.12
42435198,765367023,55.444
42435198,42439783,67.02099999999999
42435207,42453226,304.02000000000004
42435207,42439485,80.29599999999999
42435211,42435207,155.696
42435211,42443817,79.35799999999999
42435222,596776624,24.818
42435222,42443818,79.232
42435230,42435222,142.87099999999998
42435230,42439489,80.021
42435231,42443821,77.731
42435231,42435230,154.891
42435234,42435231,216.272
42435234,42439497,80.611
42435237,42443824,79.607
42435237,42435234,227.992
42435240,371218803,192.15800000000002
42435240,42435237,216.537
42435240,42439506,80.03200000000001
42435240,42443826,81.77100000000002
42435253,1061531447,186.25400000000002
42435253,42435257,79.42
42435253,5706568625,79.242
42435257,7802856365,79.41499999999999
42435257,42435253,79.42
42435272,42437384,273.18600000000004
42435272,42435275,86.908
42435272,7802856356,79.235
42435275,42443336,273.039
42435275,42435272,86.908
42435275,42432556,85.869
42435283,42435295,80.223
42435283,42432556,81.361
42435295,42443344,273.89799999999997
42435295,42435283,80.223
42435295,42435301,80.982
42435301,42424225,85.33800000000001
42435301,42435295,80.982
42435308,42421800,80.571
42435308,42433564,80.737
42435308,42437300,273.194
42435316,4016646206,273.83
42435316,42435317,79.155
42435316,42431447,79.396
42435317,42435316,79.155
42435317,42435319,79.30199999999999
42435319,42443366,275.447
42435319,42435323,79.437
42435319,42435317,79.30199999999999
42435323,42435319,79.437
42435323,42435328,79.87899999999999
42435328,42443373,274.589
42435328,42424439,86.04599999999999
42435328,42435323,79.879
42435331,42447275,137.904
42435331,42435333,80.10300000000001
42435331,42425570,82.751
42435333,42435331,80.10300000000001
42435333,7801840675,80.046
42435336,7801840675,80.228
42435336,42435337,79.64
42435337,42437916,137.996
42435337,42421728,85.345
42435337,42435336,79.64
42435341,42435343,79.683
42435341,42432736,80.116
42435343,42447303,137.974
42435343,42435346,49.48
42435343,42435341,79.68299999999999
42435346,42435343,49.480000000000004
42435346,4016646214,49.153
42435359,42443426,76.058
42435359,5838916777,138.499
42435359,42442569,267.98199999999997
42435359,42431186,251.968
42435360,42435362,83.293
42435360,42431186,83.054
42435362,1506445821,85.439
42435362,42435360,83.293
42435380,3579432161,141.54999999999998
42435380,3579432162,188.046
42435380,3579432160,87.20699999999998
42435387,42446772,304.294
42435387,42437201,234.124
42435388,42435387,155.101
42435388,42446161,87.919
42435392,596776534,25.468
42435392,42458342,87.467
42435395,42447196,237.48399999999998
42435395,42435392,142.605
42435396,42435395,155.083
42435396,42450071,85.423
42435400,4207962275,229.586
42435400,42456115,87.358
42435403,42435400,214.44299999999998
42435403,42448278,86.157
42435412,1203709420,31.643
42435412,42445051,80.236
42435412,42445046,78.24
42435415,42435412,178.66500000000002
42435415,42455493,85.118
42435415,42451736,79.459
42435420,42430288,273.948
42435420,42427805,76.949
42435422,42435420,80.129
42435422,4443775465,273.467
42435435,7132405535,165.18200000000002
42435451,42432246,76.47099999999999
42435451,2572245396,30.738
42435451,42435456,128.596
42435456,42445612,75.44000000000001
42435456,42435470,141.253
42435470,42432282,76.142
42435470,42432174,135.714
42435477,1918039869,180.96300000000002
42435477,42445498,73.792
42435491,42445511,37.226
42435491,1692433914,98.707
42435497,42435499,154.25
42435497,42448203,82.371
42435499,596776120,145.85999999999999
42435499,42446036,79.99300000000001
42435504,42435509,147.436
42435504,42458766,79.809
42435509,42435514,155.088
42435509,42447126,80.506
42435514,42435516,215.68
42435514,42450028,80.779
42435516,42435518,228.75800000000004
42435516,42443032,80.92800000000001
42435518,42428032,216.62
42435518,42456066,80.491
42435522,589298105,91.68299999999999
42435522,42451766,79.98400000000001
42435522,42448257,81.10300000000001
42435534,42432091,66.02
42435534,42427340,77.641
42435538,11038072433,175.08800000000002
42435538,42435541,76.595
42435541,42429811,64.42
42435541,42435544,76.604
42435544,42435550,151.063
42435550,42452117,172.46
42435550,42429814,64.862
42435550,42435553,77.03399999999999
42435553,42435556,74.078
42435556,42446424,77.929
42435556,42424641,68.395
42435578,42435581,84.65899999999999
42435578,42439078,76.949
42435581,42436427,124.042
42435581,6518638079,14.062000000000001
42435596,42435598,88.925
42435596,42436439,253.576
42435596,42439823,271.371
42435598,42435599,79.561
42435598,387180916,273.3330000000001
42435599,42435603,75.394
42435599,42439830,274.053
42435603,42429662,74.306
42435603,42439280,277.154
42435610,42427381,73.39599999999999
42435610,42444916,277.94199999999995
42435624,42437909,278.03499999999997
42435624,42427427,83.05799999999999
42435624,42437890,273.432
42435629,42435632,78.49400000000001
42435629,42444928,277.539
42435632,42434810,81.055
42435632,42439842,273.43199999999996
42435633,42427812,79.051
42435633,42438547,273.13399999999996
42435642,42444954,275.199
42435642,42435644,84.629
42435644,42437654,273.798
42435644,42437663,275.92199999999997
42435644,42435645,83.837
42435645,42444960,276.61
42435645,42435646,78.68
42435646,42439955,273.144
42435646,42435650,77.84400000000001
42435650,4491359481,275.02299999999997
42435650,42433620,78.123
42435654,42435657,78.505
42435654,42444985,274.11499999999995
42435657,42435660,78.592
42435657,42439968,273.524
42435660,42445001,275.536
42435660,42435663,84.608
42435663,5849918504,86.18199999999999
42435663,42437363,273.953
42435663,42437368,274.92800000000005
42435671,42439984,272.71900000000005
42435671,42432700,79.663
42435675,42439990,274.033
42435675,42435677,78.989
42435677,42445020,273.768
42435677,42435680,79.731
42435680,42428305,211.62699999999998
42435680,42432589,79.84
42435684,42428308,193.02
42435684,42435687,78.94
42435687,42445025,273.818
42435687,42435702,80.89699999999999
42435702,42428312,186.53099999999998
42435702,42435705,77.126
42435705,42435707,81.38900000000001
42435705,1815133244,273.773
42435707,42428315,168.9
42435707,42435710,80.69500000000001
42435710,42431556,75.748
42435710,42440960,274.251
42435714,42428329,94.55799999999999
42435714,42435716,87.316
42435714,42445037,274.306
42435716,42428332,59.547000000000004
42435716,1825841704,40.775999999999996
42435736,1778676700,31.165
42435736,42435743,56.260000000000005
42435743,42435746,78.76500000000001
42435743,42435736,56.26
42435743,42446733,139.863
42435746,42435743,78.76500000000001
42435746,42437211,265.499
42435746,42431207,80.41499999999999
42435755,42435761,79.834
42435755,42431207,79.501
42435755,42448506,266.017
42435761,42435763,85.53399999999999
42435761,42435755,79.834
42435761,42446778,139.857
42435763,42437188,140.388
42435763,42435766,85.958
42435763,42435761,85.53399999999999
42435763,7620445877,246.02999999999997
42435766,42447323,140.884
42435766,4708064890,80.54999999999998
42435766,42435763,85.958
42435775,42447330,140.134
42435775,42429741,80.01299999999999
42435775,4708064890,79.245
42435785,42445219,140.497
42435785,6431058183,21.191000000000003
42435785,42429741,79.575
42435794,6431058183,58.54900000000001
42435794,42435802,79.625
42435794,42439858,266.156
42435802,42435803,80.32500000000002
42435802,42435794,79.625
42435802,42432926,84.46900000000001
42435803,42439860,267.351
42435803,42435805,86.06000000000002
42435803,42435802,80.325
42435805,4888388399,85.159
42435805,42432929,135.86100000000002
42435805,42439861,267.32
42435805,42435803,86.06000000000002
42435810,4888388399,80.688
42435810,42435814,79.512
42435810,42432932,123.52600000000001
42435814,1905863520,79.291
42435814,42435810,79.512
42435825,42429538,81.694
42435825,1905863520,153.76
42435837,42436003,266.231
42435837,42435844,85.83699999999999
42435837,42434113,79.155
42435844,42439588,140.8
42435844,42439887,266.22
42435844,42435850,84.911
42435844,42435837,85.83699999999999
42435850,42439891,266.384
42435850,42435852,79.42800000000001
42435850,42435844,84.911
42435852,42439598,132.983
42435852,42435856,79.331
42435852,42435850,79.42800000000001
42435856,42435967,265.677
42435856,42435858,79.111
42435856,42435852,79.331
42435858,42439599,132.74
42435858,42433785,79.61099999999999
42435858,42435856,79.11100000000002
42435860,42439601,132.71099999999998
42435860,42435861,79.219
42435860,42433785,78.72200000000001
42435861,42438281,265.847
42435861,42435863,79.428
42435861,42435860,79.219
42435863,42440052,114.639
42435863,42435865,79.01299999999999
42435863,42435861,79.428
42435865,42439910,266.189
42435865,42440053,105.60100000000001
42435865,42434249,85.884
42435865,42435863,79.01299999999999
42435869,42439922,266.05400000000003
42435869,42435873,79.363
42435869,42434249,84.897
42435873,42440059,95.11099999999999
42435873,42435876,79.386
42435873,42435869,79.363
42435876,42439225,265.522
42435876,42434308,79.298
42435876,42435873,79.386
42435880,42443574,56.299
42435880,42435881,49.184
42435880,42434308,29.649
42435881,42443574,27.494999999999997
42435881,42435885,79.363
42435881,42435880,49.184
42435885,42440069,95.203
42435885,42435891,79.302
42435885,42435881,79.363
42435891,42444028,107.563
42435891,42435894,79.565
42435891,42435885,79.302
42435894,42440075,96.59
42435894,42435898,79.149
42435894,42435891,79.565
42435898,42438018,112.81900000000002
42435898,589927879,85.841
42435898,42435894,79.14899999999999
42435910,42437124,81.03999999999999
42435910,42431990,74.272
